"padacchedah","anvaya","spart"
"अग्ने शुभ्राः घोर-वर्पसः सु-क्षत्रासः रिश-अदसः ये(मरुतः) (सन्ति) (त्वं) (तैः) मरुद्भिः आ_गहि","(सन्ति) ये(मरुतः) शुभ्राः घोर-वर्पसः सु-क्षत्रासः रिश-अदसः मरुद्भिः अग्ने आ_गहि (त्वं) (तैः)"," ये शु॒भ्रा घो॒रव॑र्पसः सुक्ष॒त्रासो॑ रि॒शाद॑सः ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने ये देवासः (मरुतः) नाकस्य अधि रोचने दिवि आसते (तैः) मरुद्भिः (त्वं) आ_गहि","ये नाकस्य अधि रोचने दिवि देवासः आसते मरुद्भिः अग्ने आ_गहि (मरुतः) (तैः) (त्वं)"," ये नाक॒स्याधि॑ रोच॒ने दि॒वि दे॒वास॒ आस॑ते ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने ये पर्वतान् ईङ्खयन्ति अर्णवं समुद्रं तिरस्_(कुर्वन्ति) (तैः) मरुद्भिः आ_गहि","ये ईङ्खयन्ति पर्वतान् तिरस्_(कुर्वन्ति) समुद्रं अर्णवं मरुद्भिः अग्ने आ_गहि (तैः)"," य ई॒ङ्खय॑न्ति॒ पर्व॑तान् ति॒रः स॑मु॒द्रम॑र्ण॒वम् ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने ये रश्मिभिः आ_तन्वन्ति ओजसा समुद्रं तिरस्_(कुर्वन्ति) (तैः) मरुद्भिः आ_गहि","ये आ_तन्वन्ति रश्मिभिः समुद्रं तिरस्_(कुर्वन्ति) ओजसा मरुद्भिः अग्ने आ_गहि (तैः)"," आ ये त॒न्वन्ति॑ र॒श्मिभि॑स्ति॒रः स॑मु॒द्रमोज॑सा ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने सोम्यं मधु पूर्व-पीतये त्वा अभि सृजामि (त्वं) मरुद्भिः आ_गहि","अभि त्वा पूर्व-पीतये सृजामि सोम्यं मधु मरुद्भिः अग्ने आ_गहि (त्वं)"," अ॒भि त्वा॑ पू॒र्वपी॑तये सृ॒जामि॑ सो॒म्यं मधु॑ ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"देवाय जन्मने रत्न-धातमः अयं स्तोमः विप्रेभिः आसया अकारि","अयं देवाय जन्मने स्तोमः विप्रेभिः आसया अकारि रत्न-धातमः"," अ॒यं दे॒वाय॒ जन्म॑ने॒ स्तोमो॒ विप्रे॑भिरास॒या ।# अका॑रि रत्न॒धात॑मः ॥"
"ये मनसा वचो-युजा हरी इन्द्राय ततक्षुः (ते) शमीभिः(कर्मभिः) यज्ञम् आशत","(ते) ये इन्द्राय वचो-युजा ततक्षुः मनसा हरी शमीभिः(कर्मभिः) यज्ञम् आशत"," य इन्द्रा॑य वचो॒युजा॑ तत॒क्षुर्मन॑सा॒ हरी॑ ।# शमी॑भिर्य॒ज्ञमा॑शत ॥"
"नासत्याभ्याम् परिज्मानं सुखं रथं तक्षन् सबर्-दुघां धेनुं तक्षन्","तक्षन् नासत्याभ्याम् परिज्मानं सुखं रथं तक्षन् धेनुं सबर्-दुघां"," तक्ष॒न्नास॑त्याभ्यां॒ परि॑ज्मानं सु॒खं रथ॑म् ।# तक्ष॑न्धे॒नुं स॑ब॒र्दुघा॑म् ॥"
"सत्य-मन्त्राः ऋजूयवः विष्टी(विष्टयः) ऋभवः पितरा(पितरौ) पुनः युवाना(युवानौ) अक्रत","युवाना(युवानौ) पितरा(पितरौ) पुनः सत्य-मन्त्राः ऋजूयवः ऋभवः विष्टी(विष्टयः) अक्रत"," युवा॑ना पि॒तरा॒ पुनः॑ स॒त्यम॑न्त्रा ऋजू॒यवः॑ ।# ऋ॒भवो॑ वि॒ष्ट्य॑क्रत ॥"
"वः मदासः मरुत्वता इन्द्रेण च राजभिः आदित्येभिः च सम्_अग्मत","वः मदासः सम्_अग्मत इन्द्रेण च मरुत्वता आदित्येभिः च राजभिः"," सं वो॒ मदा॑सो अग्म॒तेन्द्रे॑ण च म॒रुत्व॑ता ।# आ॒दि॒त्येभि॑श्च॒ राज॑भिः ॥"
"उत त्वष्टुः देवस्य त्यं नवं चमसं निस्-कृतं (अकरोत्) (चमसं) पुनः चतुरः (ऋभवः) अकर्त","उत त्यं चमसं नवं त्वष्टुः देवस्य निस्-कृतं अकर्त चतुरः पुनः (अकरोत्) (चमसं) (ऋभवः)"," उ॒त त्यं च॑म॒सं नवं॒ त्वष्टु॑र्दे॒वस्य॒ निष्कृ॑तम् ।# अक॑र्त च॒तुरः॒ पुनः॑ ॥"
"ते(यूयं) सु-शस्तिभिः नः सुन्वते त्रिः आ साप्तानि रत्नानि एकं-एकं धत्तन","ते(यूयं) नः रत्नानि धत्तन त्रिः आ साप्तानि सुन्वते एकं-एकं सु-शस्तिभिः"," ते नो॒ रत्ना॑नि धत्तन॒ त्रिरा साप्ता॑नि सुन्व॒ते ।# एक॑मेकं सुश॒स्तिभिः॑ ॥"
"वह्नयः (ऋभवः) (अमृतत्वं) अधारयन्त सु-कृत्यया देवेषु यज्ञियं भागं अभजन्त","अधारयन्त वह्नयः अभजन्त सु-कृत्यया भागं देवेषु यज्ञियं (ऋभवः) (अमृतत्वं)"," अधा॑रयन्त॒ वह्न॒योऽभ॑जन्त सुकृ॒त्यया॑ ।# भा॒गं दे॒वेषु॑ य॒ज्ञिय॑म् ॥"
"इह (यौ) इन्द्र-अग्नी (अहं) उप_ह्वये तयोः इत्(एव) स्तोमं (वयं) उश्मसि सोमपातमा(सोमपातमौ) ता(तौ) सोमं (पिबताम्)","इह इन्द्र-अग्नी उप_ह्वये तयोः इत्(एव) स्तोमं उश्मसि ता(तौ) सोमं सोमपातमा(सोमपातमौ) (यौ) (अहं) (वयं) (पिबताम्)"," इ॒हेन्द्रा॒ग्नी उप॑ ह्वये॒ तयो॒रित्स्तोम॑मुश्मसि ।# ता सोमं॑ सोम॒पात॑मा ॥"
"नरः (यूयं) ता(तौ) इन्द्र-अग्नी यज्ञेषु प्रशंसत शुम्भत (च) ता(तौ) गायत्रेषु गायत","ता(तौ) यज्ञेषु प्रशंसत इन्द्र-अग्नी शुम्भत नरः ता(तौ) गायत्रेषु गायत (यूयं) (च)"," ता य॒ज्ञेषु॒ प्र शं॑सतेन्द्रा॒ग्नी शु॑म्भता नरः ।# ता गा॑य॒त्रेषु॑ गायत ॥"
"मित्रस्य प्र-शस्तये ता(इन्द्राग्नी) (संपद्येताम्) सोम-पा(सोमपौ) ता(तौ) इन्द्र-अग्नी सोम-पीतये (वयं) हवामहे","ता(इन्द्राग्नी) मित्रस्य प्र-शस्तये इन्द्र-अग्नी ता(तौ) हवामहे सोम-पा(सोमपौ) सोम-पीतये (संपद्येताम्) (वयं)"," ता मि॒त्रस्य॒ प्रश॑स्तय इन्द्रा॒ग्नी ता ह॑वामहे ।# सो॒म॒पा सोम॑पीतये ॥"
"सुतम् इदम् सवनं उप (प्राप्तुम्) उग्रा सन्ता (इन्द्राग्नी) (वयं) हवामहे इन्द्र-अग्नी इह आ_गच्छताम्","उग्रा सन्ता हवामहे उप इदम् सवनं सुतम् इन्द्र-अग्नी इह आ_गच्छताम् (प्राप्तुम्) (इन्द्राग्नी) (वयं)"," उ॒ग्रा सन्ता॑ हवामह॒ उपे॒दं सव॑नं सु॒तम् ।# इ॒न्द्रा॒ग्नी एह ग॑च्छताम् ॥"
"ता(तौ) महान्ता(महान्तौ) सदस्पती इन्द्र-अग्नी (युवां) रक्षः उब्जतम् अत्रिणः अ-प्रजाः सन्तु","(युवां) ता(तौ) महान्ता(महान्तौ) सदस्पती इन्द्र-अग्नी रक्षः उब्जतम् अ-प्रजाः सन्तु अत्रिणः"," ता म॒हान्ता॒ सद॒स्पती॒ इन्द्रा॑ग्नी॒ रक्ष॑ उब्जतम् ।# अप्र॑जाः सन्त्व॒त्रिणः॑ ॥"
"इन्द्र-अग्नी (युवां) तेन सत्येन प्र-चेतुने पदे अधि_जागृतं शर्मं यच्छतं","तेन सत्येन अधि_जागृतं प्र-चेतुने पदे इन्द्र-अग्नी शर्मं यच्छतं (युवां)"," तेन॑ स॒त्येन॑ जागृत॒मधि॑ प्रचे॒तुने॑ प॒दे ।# इन्द्रा॑ग्नी॒ शर्म॑ यच्छतम् ॥"
"(अध्वर्यो) प्रातर्-युजा(युजौ) (अश्विनौ) (त्वं) वि_बोधय अश्विनौ अस्य सोमस्य पीतये इह आ_गच्छताम्","प्रातर्-युजा(युजौ) वि_बोधय अश्विनौ इह आ_गच्छताम् अस्य सोमस्य पीतये (अध्वर्यो) (अश्विनौ) (त्वं)"," प्रा॒त॒र्युजा॒ विबो॑धया॒श्विना॒वेह ग॑च्छताम् ।# अ॒स्य सोम॑स्य पी॒तये॑ ॥"
"या(यौ) उभा(उभौ) दिवि-स्पृशा(स्पृशौ) रथीतमा(रथीतमौ) सु-रथा(रथौ) देवा(देवौ) अश्विना(अश्विनौ) (स्तः) ता(तौ) (वयं) हवामहे","या(यौ) सु-रथा(रथौ) रथीतमा(रथीतमौ) उभा(उभौ) देवा(देवौ) दिवि-स्पृशा(स्पृशौ) अश्विना(अश्विनौ) ता(तौ) हवामहे (स्तः) (वयं)"," या सु॒रथा॑ र॒थीत॑मो॒भा दे॒वा दि॑वि॒स्पृशा॑ ।# अ॒श्विना॒ ता ह॑वामहे ॥"
"अश्विना वां मधुमती सूनृतावती या कशा (अस्ति) तया यज्ञम् (युवां) मिमिक्षतम्","या वां कशा मधुमती अश्विना सूनृतावती तया यज्ञम् मिमिक्षतम् (अस्ति) (युवां)"," या वां॒ कशा॒ मधु॑म॒त्यश्वि॑ना सू॒नृता॑वती ।# तया॑ य॒ज्ञं मि॑मिक्षतम् ॥"
"अश्विना यत्र(यद्) सोमिनः गृहं रथेन गच्छथः (तद्)(गृहं) वां दूरके नहि अस्ति","नहि वां अस्ति दूरके यत्र(यद्) रथेन गच्छथः अश्विना सोमिनः गृहं (तद्)(गृहं)"," न॒हि वा॒मस्ति॑ दूर॒के यत्रा॒ रथे॑न॒ गच्छ॑थः ।# अश्वि॑ना सो॒मिनो॑ गृ॒हम् ॥"
"हिरण्य-पाणिं सवितारं ऊतये उप_ह्वये सः देवता (भूत्वा) पदं चेत्ता (भवति)","हिरण्य-पाणिं ऊतये सवितारं उप_ह्वये सः चेत्ता देवता पदं (भूत्वा) (भवति)"," हिर॑ण्यपाणिमू॒तये॑ सवि॒तार॒मुप॑ ह्वये ।# स चेत्ता॑ दे॒वता॑ प॒दम् ॥"
"अवसे अपां न-पातं सवितारम् उप_स्तुहि तस्य व्रतानि उश्मसि","अपां न-पातं अवसे सवितारम् उप_स्तुहि तस्य व्रतानि उश्मसि"," अ॒पां नपा॑त॒मव॑से सवि॒तार॒मुप॑ स्तुहि ।# तस्य॑ व्र॒तान्यु॑श्मसि ॥"
"वसोः चित्रस्य राधसः वि-भक्तारम् नृ-चक्षसं सवितारं हवामहे","वि-भक्तारम् हवामहे वसोः चित्रस्य राधसः सवितारं नृ-चक्षसं"," वि॒भ॒क्तारं॑ हवामहे॒ वसो॑श्चि॒त्रस्य॒ राध॑सः ।# स॒वि॒तारं॑ नृ॒चक्ष॑सम् ॥"
"सखायः यूयं आ नि_षीदत नः राधांसि दाता स्तोम्यः सविता नु शुम्भति","सखायः आ नि_षीदत सविता स्तोम्यः नु नः दाता राधांसि शुम्भति यूयं"," सखा॑य॒ आ निषी॑दत सवि॒ता स्तोम्यो॒ नु नः॑ ।# दाता॒ राधां॑सि शुम्भति ॥"
"अग्ने उशतीः देवानां पत्नीः इह आवह त्वष्टारं सोम-पीतये उप_(आ_वह)","अग्ने पत्नीः इह आवह देवानां उशतीः उप_(आ_वह) त्वष्टारं सोम-पीतये"," अग्ने॒ पत्नी॑रि॒हाव॑ह दे॒वाना॑मुश॒तीरुप॑ ।# त्वष्टा॑रं॒ सोम॑पीतये ॥"
"यविष्ठ अग्ने अवसे होत्रां भारतीं वरूत्रीं धिषणां ग्नाः (च) इह आ_वह","ग्नाः अग्ने इह अवसे होत्रां यविष्ठ भारतीं वरूत्रीं धिषणां आ_वह (च)"," आ ग्ना अ॑ग्न इ॒हाव॑से॒ होत्रां॑ यविष्ठ॒ भार॑तीम् ।# वरू॑त्रीं धि॒षणां॑ वह ॥"
"नृ-पत्नीः अ-च्छिन-पत्राः देवीः अवसा महः शर्मणा (च) नः अभि_सचन्ताम्","नः देवीः अवसा महः शर्मणा नृ-पत्नीः अ-च्छिन-पत्राः अभि_सचन्ताम् (च)"," अ॒भि नो॑ दे॒वीरव॑सा म॒हः शर्म॑णा नृ॒पत्नीः॑ ।# अच्छि॑न्नपत्राः सचन्ताम् ॥"
"इह स्वस्तये सोम-पीतये (च) इन्द्राणीं वरुणानीं अग्नायीम् (च) उप_ह्वये","इह इन्द्राणीं उप_ह्वये वरुणानीं स्वस्तये अग्नायीम् सोम-पीतये (च) (च)"," इ॒हेन्द्रा॒णीमुप॑ ह्वये वरुणा॒नीं स्व॒स्तये॑ ।# अ॒ग्नायीं॒ सोम॑पीतये ॥"
"मही द्यौः पृथिवी च नः इमं यज्ञं मिमिक्षताम् भरीमभिः नः पिपृताम्","मही द्यौः पृथिवी च नः इमं यज्ञं मिमिक्षताम् पिपृताम् नः भरीमभिः"," म॒ही द्यौः पृ॑थि॒वी च॑ न इ॒मं य॒ज्ञं मि॑मिक्षताम् ।# पि॒पृ॒तां नो॒ भरी॑मभिः ॥"
"गन्धर्वस्य ध्रुवे पदे तयोः इत् पयः घृतवत् विप्राः धीतिभिः रिहन्ति","तयोः इत् घृतवत् पयः विप्राः रिहन्ति धीतिभिः गन्धर्वस्य ध्रुवे पदे"," तयो॒रिद्घृ॒तव॒त्पयो॒ विप्रा॑ रिहन्ति धी॒तिभिः॑ ।# ग॒न्ध॒र्वस्य॑ ध्रु॒वे प॒दे ॥"
"पृथिवि (त्वं) अन्-ऋक्षरा नि-वेशनी स्योना भव स-प्रथः शर्म नः यच्छ","स्योना पृथिवि भव अन्-ऋक्षरा नि-वेशनी यच्छ नः शर्म स-प्रथः (त्वं)"," स्यो॒ना पृ॑थिवि भवानृक्ष॒रा नि॒वेश॑नी ।# यच्छा॑ नः॒ शर्म॑ स॒प्रथः॑ ॥"
"विष्णुः यतः पृथिव्याः सप्त धामभिः विचक्रमे अतः नः देवाः अवन्तु","अतः देवाः अवन्तु नः यतः विष्णुः विचक्रमे पृथिव्याः सप्त धामभिः"," अतो॑ दे॒वा अ॑वन्तु नो॒ यतो॒ विष्णु॑र्विचक्र॒मे ।# पृ॒थि॒व्याः स॒प्त धाम॑भिः ॥"
"विष्णुः इदं विचक्रमे त्रेधा पदं निदधे अस्य पांसुरे समूळ्हम् (अस्ति)","इदं विष्णुः विचक्रमे त्रेधा निदधे पदं समूळ्हम् अस्य पांसुरे (अस्ति)"," इ॒दं विष्णु॒र्वि च॑क्रमे त्रे॒धा निद॑धे प॒दम् ।# समू॑ळ्हमस्य पांसु॒रे ॥"
"अ-दाभ्यः गोपाः विष्णुः अतः त्रीणि पदा धर्माणि धारयन् विचक्रमे","त्रीणि पदा विचक्रमे विष्णुः गोपाः अ-दाभ्यः अतः धर्माणि धारयन्"," त्रीणि॑ प॒दा वि च॑क्रमे॒ विष्णु॑र्गो॒पा अदा॑भ्यः ।# अतो॒ धर्मा॑णि धा॒रय॑न् ॥"
"विष्णोः कर्माणि पश्यत यतः व्रतानि पस्पशे युज्यः सखा .","विष्णोः कर्माणि पश्यत यतः व्रतानि पस्पशे युज्यः सखा .","विष्णोः कर्माणि पश्यत यतो व्रतानि पस्पशे । इन्द्रस्य युज्यः सखा ॥"
"सूरयः विष्णोः परमं तत् पदं सदा पश्यन्ति दिवि इव आ-ततं चक्षुः","तत् विष्णोः परमं पदं सदा पश्यन्ति सूरयः दिवि इव चक्षुः आ-ततं"," तद्विष्णोः॑ पर॒मं प॒दं सदा॑ पश्यन्ति सू॒रयः॑ ।# दि॒वी॑व॒ चक्षु॒रात॑तम् ॥"
"विष्णोः यत् परमं पदम् (अस्ति) तत्(पदं) वि-पन्यवः जागृवांसः विप्रासः सम्_इन्धते","तत्(पदं) विप्रासः वि-पन्यवः जागृवांसः सम्_इन्धते विष्णोः यत् परमं पदम् (अस्ति)"," तद्विप्रा॑सो विप॒न्यवो॑ जागृ॒वांसः॒ समि॑न्धते ।# विष्णो॒र्यत्प॑र॒मं प॒दम् ॥"
"वायो इमे तीवाः आशीर्वन्तः सोमासः सुताः (त्वं) आगहि प्रस्थितान् तान् पिब","तीवाः सोमासः आगहि आशीर्वन्तः सुताः इमे वायो तान् प्रस्थितान् पिब (त्वं)"," ती॒व्राः सोमा॑स॒ आ ग॑ह्या॒शीर्व॑न्तः सु॒ता इ॒मे ।# वायो॒ तान्प्रस्थि॑तान्पिब ॥"
"दिवि-स्पृशा(स्पृशौ) उभा(उभौ) देवा(देवौ) इन्द्र-वायू अस्य सोमस्य पीतये हवामहे","उभा(उभौ) देवा(देवौ) दिवि-स्पृशा(स्पृशौ) इन्द्र-वायू हवामहे अस्य सोमस्य पीतये"," उ॒भा दे॒वा दि॑वि॒स्पृशे॑न्द्रवा॒यू ह॑वामहे ।# अ॒स्य सोम॑स्य पी॒तये॑ ॥"
"विप्राः ऊतये मनस्-जुवा(जुवौ) सहस्र-अक्षा(अक्षौ) धियः-पती इन्द्र-वायू हवन्ते","इन्द्र-वायू मनस्-जुवा(जुवौ) विप्राः हवन्ते ऊतये सहस्र-अक्षा(अक्षौ) धियः-पती"," इ॒न्द्र॒वा॒यू म॑नो॒जुवा॒ विप्रा॑ हवन्त ऊ॒तये॑ ।# स॒ह॒स्रा॒क्षा धि॒यस्पती॑ ॥"
"वयं सोम-पीतये जज्ञाना(जज्ञानौ) पूत-दक्षसा(दक्षसौ) मित्रं वरुणं (च) हवामहे","मित्रं वयं हवामहे वरुणं सोम-पीतये जज्ञाना(जज्ञानौ) पूत-दक्षसा(दक्षसौ) (च)"," मि॒त्रं व॒यं ह॑वामहे॒ वरु॑णं॒ सोम॑पीतये ।# ज॒ज्ञा॒ना पू॒तद॑क्षसा ॥"
"यौ[मित्रावरुणौ] ऋतेन ऋतस्य ज्योतिषः पती ऋता-वृधौ (स्तः) ता(तौ) मित्रा-वरुणा(वरुणौ) (अहं) हुवे","ऋतेन यौ[मित्रावरुणौ] ऋता-वृधौ ऋतस्य ज्योतिषः पती ता(तौ) मित्रा-वरुणा(वरुणौ) हुवे (स्तः) (अहं)"," ऋ॒तेन॒ यावृ॑ता॒वृधा॑वृ॒तस्य॒ ज्योति॑ष॒स्पती॑ ।# ता मि॒त्रावरु॑णा हुवे ॥"
"वरुणः मित्रः (च) विश्वाभिः ऊतिभिः प्र-अविता भुवत् (तौ) नः सु-राधसः करताम्","वरुणः प्र-अविता भुवत् मित्रः विश्वाभिः ऊतिभिः करताम् नः सु-राधसः (च) (तौ)"," वरु॑णः प्रावि॒ता भु॑वन्मि॒त्रो विश्वा॑भिरू॒तिभिः॑ ।# कर॑तां नः सु॒राध॑सः ॥"
"मरुत्वन्तं इन्द्रं सोम-पीतये आ_हवामहे गणेन सजूः (इन्द्रः) तृम्पतु","मरुत्वन्तं आ_हवामहे इन्द्रं सोम-पीतये सजूः गणेन तृम्पतु (इन्द्रः)"," म॒रुत्व॑न्तं हवामह॒ इन्द्र॒मा सोम॑पीतये ।# स॒जूर्ग॒णेन॑ तृम्पतु ॥"
"इन्द्र-ज्येष्ठाः मरुत्-गणाः पूष-रातयः विश्वे देवासः (यूयं) मम हवम् श्रुता(श्रुत)","इन्द्र-ज्येष्ठाः मरुत्-गणाः देवासः पूष-रातयः विश्वे मम श्रुता(श्रुत) हवम् (यूयं)"," इन्द्र॑ज्येष्ठा॒ मरु॑द्गणा॒ देवा॑सः॒ पूष॑रातयः ।# विश्वे॒ मम॑ श्रुता॒ हव॑म् ॥"
"सु-दानवः सहसा इन्द्रेण युजा (यूयं) वृत्रं हत दुः-शंसः नः मा ईशत","हत वृत्रं सु-दानवः इन्द्रेण सहसा युजा मा नः दुः-शंसः ईशत (यूयं)"," ह॒त वृ॒त्रं सु॑दानव॒ इन्द्रे॑ण॒ सह॑सा यु॒जा ।# मा नो॑ दुः॒शंस॑ ईशत ॥"
"हि उग्राः पृश्नि-मातरः विश्वान् देवान् मरुतः सोम-पीतये हवामहे","विश्वान् देवान् हवामहे मरुतः सोम-पीतये उग्राः हि पृश्नि-मातरः"," विश्वा॑न्दे॒वान्ह॑वामहे म॒रुतः॒ सोम॑पीतये ।# उ॒ग्रा हि पृश्नि॑मातरः ॥"
"जयतां इव मरुतां धृष्णुया तन्यतुः (तदा) एति नरः यत्(यदा) शुभं (यूयं) याथना(याथन)","जयतां इव तन्यतुः मरुतां एति धृष्णुया यत्(यदा) शुभं याथना(याथन) नरः (तदा) (यूयं)"," जय॑तामिव तन्य॒तुर्म॒रुता॑मेति धृष्णु॒या ।# यच्छुभं॑ या॒थना॑ नरः ॥"
"अतः(अन्तरिक्षात्) हस्-कारात् विद्युतः परि-जाताः (मरुतः) नः अवन्तु मरुतः नः मृळयन्तु","हस्-कारात् विद्युतः परि-अतः(अन्तरिक्षात्) जाताः अवन्तु नः मरुतः मृळयन्तु नः (मरुतः)"," ह॒स्का॒राद्वि॒द्युत॒स्पर्यतो॑ जा॒ता अ॑वन्तु नः ।# म॒रुतो॑ मृळयन्तु नः ॥"
"अज यथा नष्टं पशुं आ_(हरति) (तथा) आ-घृणे पूषन् दिवः चित्र-बर्हिषं धरुणं (त्वं) आ_(हर)","आ_(हरति) पूषन् चित्र-बर्हिषं आ-घृणे धरुणं दिवः आ_(हर) अज नष्टं यथा पशुं (तथा) (त्वं)"," आ पू॑षञ्चि॒त्रब॑र्हिष॒माघृ॑णे ध॒रुणं॑ दि॒वः ।# आजा॑ न॒ष्टं यथा॑ प॒शुम् ॥"
"आ-घृणिः पूषा अप-गूळ्हम् गुहा हितं चित्र-बर्हिषं राजानं अविन्दत्","पूषा राजानं आ-घृणिः अप-गूळ्हम् गुहा हितं अविन्दत् चित्र-बर्हिषं"," पू॒षा राजा॑न॒माघृ॑णि॒रप॑गूळ्हं॒ गुहा॑ हि॒तम् ।# अवि॑न्दच्चि॒त्रब॑र्हिषम् ॥"
"उतो सः(पूषा) मह्यं इन्दुभिः युक्तान् षट् अनु_सेषिधत् (वर्तते) गोभिः न(इव) यवं चर्कृषत्","उतो सः(पूषा) मह्यं इन्दुभिः षट् युक्तान् अनु_सेषिधत् गोभिः यवं न(इव) चर्कृषत् (वर्तते)"," उ॒तो स मह्य॒मिन्दु॑भिः॒ षड्यु॒क्ताँ अ॑नु॒सेषि॑धत् ।# गोभि॒र्यवं॒ न च॑र्कृषत् ॥"
"अध्वरीयताम् जामयः मधुना पयः पृञ्चतीः अम्बयः अध्वभिः यन्ति","अम्बयः यन्ति अध्वभिः जामयः अध्वरीयताम् पृञ्चतीः मधुना पयः"," अ॒म्बयो॑ य॒न्त्यध्व॑भिर्जा॒मयो॑ अध्वरीय॒ताम् ।# पृ॒ञ्च॒तीर्मधु॑ना॒ पयः॑ ॥"
"याः अमूः (आपः) सूर्ये उप_(स्थिताः) वा याभिः(अद्भिः) सह सूर्यः (वर्त्तते) ताः (आपः) नः अध्वरं हिन्वन्तु","अमूः याः उप_(स्थिताः) सूर्ये याभिः(अद्भिः) वा सूर्यः सह ताः नः हिन्वन्तु अध्वरं (आपः) (वर्त्तते) (आपः)"," अ॒मूर्या उप॒ सूर्ये॒ याभि॑र्वा॒ सूर्यः॑ स॒ह ।# ता नो॑ हिन्वन्त्वध्व॒रम् ॥"
"यत्र नः गावः पिबन्ति (ताः) अपः देवीः उप_ह्वये सिन्धुभ्यः हविः (अस्माभिः) कर्त्वं","(ताः) अपः देवीः उप_ह्वये यत्र गावः पिबन्ति नः सिन्धुभ्यः कर्त्वं हविः (अस्माभिः)"," अ॒पो दे॒वीरुप॑ ह्वये॒ यत्र॒ गावः॒ पिब॑न्ति नः ।# सिन्धु॑भ्यः॒ कर्त्वं॑ ह॒विः ॥"
"अप्सु अन्तः अमृतं (वर्त्तते) अप्सु भेषजम् (वर्त्तते) उत देवाः अपां प्रशस्तये (यूयं) वाजिनः भवत","(वर्त्तते) अप्सु अन्तः अमृतं अप्सु भेषजम् अपां उत प्रशस्तये देवाः भवत वाजिनः (वर्त्तते) (यूयं)"," अ॒प्स्व१॒॑न्तर॒मृत॑म॒प्सु भे॑ष॒जम॒पामु॒त प्रश॑स्तये ।# देवा॒ भव॑त वा॒जिनः॑ ॥"
"अप्सु अन्तः विश्वानि भेषजा(भेषजानि) विश्व-शं-भुवं अग्निं च विश्व-भेषजीः आपः च (सन्ति) (इति) सोमः मे अब्रवीत्","अप्सु मे सोमः अब्रवीत् अन्तः विश्वानि भेषजा(भेषजानि) अग्निं च विश्व-शं-भुवं आपः च विश्व-भेषजीः (सन्ति) (इति)"," अ॒प्सु मे॒ सोमो॑ अब्रवीद॒न्तर्विश्वा॑नि भेष॒जा ।# अ॒ग्निं च॑ वि॒श्वश॑म्भुव॒माप॑श्च वि॒श्वभे॑षजीः ॥"
"आपः मम तन्वे वरूथं भेषजं (यूयं) पृणीत ज्योक् च(किंच) सूर्यं दृशे (वयं) (नीरोगाः) (शक्नुमः)","आपः पृणीत भेषजं वरूथं तन्वे मम ज्योक् च(किंच) सूर्यं दृशे (यूयं) (वयं) (नीरोगाः) (शक्नुमः)"," आपः॑ पृणी॒त भे॑ष॒जं वरू॑थं त॒न्वे॒३॒॑ मम॑ ।# ज्योक् च॒ सूर्यं॑ दृ॒शे ॥"
"आपः मयि यत् किञ्च दुरितम् (अस्ति) वा अहं यत् अभिदुद्रोह वा यत् शेपे उत (यत्) अ-नृतम् (अस्ति) (यूयं) (तत्) इदं प्र_वहत","यत् इदं आपः प्र_वहत यत् किञ्च दुरितम् मयि यत् वा अहं अभिदुद्रोह वा शेपे उत अ-नृतम् (अस्ति) (अस्ति) (यूयं) (तत्) (यत्)"," इ॒दमा॑पः॒ प्र व॑हत॒ यत्किं च॑ दुरि॒तं मयि॑ ।# यद्वा॒हम॑भिदु॒द्रोह॒ यद्वा॑ शे॒प उ॒तानृ॑तम् ॥"
"अद्य आपः (अहं) अनु_अचारिषं रसेन (वयं) समगस्महि अग्ने पयस्वान् (त्वं) आ_गहि तं मा वर्चसा संसृज","आपः अद्य अनु_अचारिषं रसेन समगस्महि पयस्वान् अग्ने आ_गहि तं मा संसृज वर्चसा (अहं) (वयं) (त्वं)"," आपो॑ अ॒द्यान्व॑चारिषं॒ रसे॑न॒ सम॑गस्महि ।# पय॑स्वानग्न॒ आ ग॑हि॒ तं मा॒ सं सृ॑ज॒ वर्च॑सा ॥"
"अग्ने मा वर्चसा सं_सृज प्रजया सं_(सृज) आयुषा सं_(सृज) देवाः अस्य मे (अनुष्ठानं) विद्युः ऋषिभिः सह इन्द्रः विद्यात्","मा अग्ने वर्चसा सं_सृज सं_(सृज) प्रजया सं_(सृज) आयुषा विद्युः मे अस्य देवाः इन्द्रः विद्यात् सह ऋषिभिः (अनुष्ठानं)"," सं मा॑ग्ने॒ वर्च॑सा सृज॒ सं प्र॒जया॒ समायु॑षा ।# वि॒द्युर्मे॑ अस्य दे॒वा इन्द्रो॑ विद्यात्स॒ह ऋषि॑भिः ॥"
