"padacchedah","anvaya","spart"
"ततः ते वानराः हृष्टाः दृष्ट्वा मधु-वनम् महत् कुमारम् अभ्ययाचन्त मधूनि मधु-पिङ्गलाः .","ततः मधूनि मधु-पिङ्गलाः . ते वानराः हृष्टाः दृष्ट्वा मधु-वनम् महत् कुमारम् अभ्ययाचन्त","ततस्ते वानरा हृष्टा दृष्ट्वा मधुवनं महत्। कुमारमभ्ययाचन्त मधूनि मधुपिङ्गलाः॥"
"ततः कुमारः तान् वृद्धान् जाम्बवत्-प्रमुखान् कपीन् अनुमान्य ददौ तेषाम् निसर्गम् मधु-भक्षणे .","ततः निसर्गम् मधु-भक्षणे . कुमारः तान् वृद्धान् जाम्बवत्-प्रमुखान् कपीन् अनुमान्य ददौ तेषाम्","ततः कुमारस्तान् वृद्धाञ्जाम्बवत्प्रमुखान् कपीन्। अनुमान्य ददौ तेषां निसर्गं मधुभक्षणे॥"
"ते निसृष्टाः कुमारेण धीमता वालि-सूनुना हरयः समपद्यन्त द्रुमान् मधुकर-आकुलान् .","ते . निसृष्टाः कुमारेण धीमता वालि-सूनुना हरयः समपद्यन्त द्रुमान् मधुकर-आकुलान्","ते निसृष्टाः कुमारेण धीमता वालिसूनुना। हरयः समपद्यन्त द्रुमान् मधुकराकुलान्॥"
"भक्षयन्तः सुगन्धीनि मूलानि च फलानि च जग्मुः प्रहर्षम् ते सर्वे बभूवुः च मद-उत्कटाः","भक्षयन्तः सर्वे बभूवुः च मद-उत्कटाः सुगन्धीनि मूलानि च फलानि च जग्मुः प्रहर्षम् ते","भक्षयन्तः सुगन्धीनि मूलानि च फलानि च। जग्मुः प्रहर्षं ते सर्वे बभूवुश्च मदोत्कटाः॥"
"ततः च अनुमताः सर्वे सुसंहृष्टाः वनौकसः मुदिताः च ततः ते च प्रनृत्यन्ति ततः ततः .","ततः ते च प्रनृत्यन्ति ततः ततः . च अनुमताः सर्वे सुसंहृष्टाः वनौकसः मुदिताः च ततः","ततश्चानुमताः सर्वे सुसंहृष्टा वनौकसः। मुदिताश्च ततस्ते च प्रनृत्यन्ति ततस्ततः॥"
"गायन्ति केचित् प्रहसन्ति केचित् नृत्यन्ति केचित् प्रणमन्ति केचित् पतन्ति केचित् प्रचरन्ति केचित् प्लवन्ति केचित् प्रलपन्ति केचित्","गायन्ति केचित् प्रचरन्ति केचित् प्लवन्ति केचित् प्रलपन्ति केचित् केचित् प्रहसन्ति केचित् नृत्यन्ति केचित् प्रणमन्ति केचित् पतन्ति","गायन्ति केचित् प्रहसन्ति केचिन्नृत्यन्ति केचित् प्रणमन्ति केचित्। पतन्ति केचित् प्रचरन्ति केचित् प्लवन्ति केचित् प्रलपन्ति केचित्॥"
"परस्परम् केचित् उपाश्रयन्ति परस्परम् केचित् अतिब्रुवन्ति द्रुमात् द्रुमम् केचित् अभिद्रवन्ति क्षितौ नग-अग्रात् निपतन्ति केचित् .","परस्परम् अभिद्रवन्ति क्षितौ नग-अग्रात् निपतन्ति केचित् . केचित् उपाश्रयन्ति परस्परम् केचित् अतिब्रुवन्ति द्रुमात् द्रुमम् केचित्","परस्परं केचिदुपाश्रयन्ति परस्परं केचिदतिब्रुवन्ति। द्रुमाद् द्रुमं केचिदभिद्रवन्ति क्षितौ नगाग्रान्निपतन्ति केचित्॥"
"मही-तलात् केचित् उदीर्ण-वेगाः महाद्रुम-अग्राणि अभिसम्पतन्ति गायन्तम् अन्यः प्रहसन् उपैति हसन्तम् अन्यः प्ररुदन् उपैति .","मही-तलात् प्रहसन् उपैति हसन्तम् अन्यः प्ररुदन् उपैति . केचित् उदीर्ण-वेगाः महाद्रुम-अग्राणि अभिसम्पतन्ति गायन्तम् अन्यः","महीतलात् केचिदुदीर्णवेगा महाद्रुमाग्राण्यभिसम्पतन्ति। गायन्तमन्यः प्रहसन्नुपैति हसन्तमन्यः प्ररुदन्नुपैति॥"
"तुदन्तम् अन्यः प्रणदन् उपैति समाकुलम् तत् कपि-सैन्यम् आसीत् न च अत्र कश्चित् न बभूव मत्तः न च अत्र कश्चित् न बभूव दृप्तः","तुदन्तम् च अत्र कश्चित् न बभूव मत्तः न च अत्र कश्चित् अन्यः न बभूव दृप्तः प्रणदन् उपैति समाकुलम् तत् कपि-सैन्यम् आसीत् न","तुदन्तमन्यः प्रणदन्नुपैति समाकुलं तत् कपिसैन्यमासीत्। न चात्र कश्चिन्न बभूव मत्तो न चात्र कश्चिन्न बभूव दृप्तः॥"
"ततः वनम् तत् परिभक्ष्यमाणम् द्रुमान् च विध्वंसित-पत्र-पुष्पान् समीक्ष्य कोपात् दधि-वक्त्र-नामा निवारयामास कपिः कपीन् तान् .","ततः दधि-वक्त्र-नामा निवारयामास कपिः कपीन् तान् . वनम् तत् परिभक्ष्यमाणम् द्रुमान् च विध्वंसित-पत्र-पुष्पान् समीक्ष्य कोपात्","ततो वनं तत् परिभक्ष्यमाणं द्रुमांश्च विध्वंसितपत्रपुष्पान्। समीक्ष्य कोपाद् दधिवक्त्रनामा निवारयामास कपिः कपींस्तान्॥"
"सः तैः प्रवृद्धैः परिभर्त्स्यमानः वनस्य गोप्ता हरि-वृद्ध-वीरः चकार भूयः मतिम् उग्र-तेजाः वनस्य रक्षाम् प्रति वानरेभ्यः .","सः मतिम् उग्र-तेजाः वनस्य रक्षाम् प्रति वानरेभ्यः . तैः प्रवृद्धैः परिभर्त्स्यमानः वनस्य गोप्ता हरि-वृद्ध-वीरः चकार भूयः","स तैः प्रवृद्धैः परिभर्त्स्यमानो वनस्य गोप्ता हरिवृद्धवीरः। चकार भूयो मतिमुग्रतेजा वनस्य रक्षां प्रति वानरेभ्यः॥"
"उवाच कांश्चित् परुषाणि अभीतम् असक्तम् अन्यान् च तलैः जघान समेत्य कैश्चित् कलहम् चकार तथा एव साम्ना उपजगाम कांश्चित् (यथा) (भवति)","उवाच समेत्य कैश्चित् कलहम् चकार तथा एव साम्ना उपजगाम कांश्चित् (यथा) कांश्चित् (भवति) परुषाणि अभीतम् असक्तम् अन्यान् च तलैः जघान","उवाच कांश्चित् परुषाण्यभीतमसक्तमन्यांश्च तलैर्जघान। समेत्य कैश्चित् कलहं चकार तथैव साम्नोपजगाम कांश्चित्॥"
"सः तैः मदात् अप्रतिवार्य-वेगैः बलात् च तेन प्रतिवार्यमाणैः प्रधर्षणे त्यक्त-भयैः समेत्य प्रकृष्यते च अपि अनवेक्ष्य दोषम् .","सः प्रधर्षणे त्यक्त-भयैः समेत्य प्रकृष्यते च अपि अनवेक्ष्य दोषम् . तैः मदात् अप्रतिवार्य-वेगैः बलात् च तेन प्रतिवार्यमाणैः","स तैर्मदादप्रतिवार्यवेगैर्बलाच्च तेन प्रतिवार्यमाणैः। प्रधर्षणे त्यक्तभयैः समेत्य प्रकृष्यते चाप्यनवेक्ष्य दोषम्॥"
"नखैः तुदन्तः दशनैः दशन्तः तलैः च पादैः च समापयन्तः मदात् कपिम् ते कपयः समन्तात् महा-वनम् निर्विषयम् च चक्रुः","नखैः मदात् कपिम् ते कपयः समन्तात् महा-वनम् निर्विषयम् च चक्रुः तुदन्तः दशनैः दशन्तः तलैः च पादैः च समापयन्तः","नखैस्तुदन्तो दशनैर्दशन्तस्तलैश्च पादैश्च समापयन्तः। मदात् कपिं ते कपयः समन्तान्महावनं निर्विषयं च चक्रुः॥"
"तान् उवाच हरि-श्रेष्ठः हनूमान् वानर-ऋषभः अव्यग्र-मनसः यूयम् मधु सेवत वानराः अहम् आवर्जयिष्यामि युष्माकम् परिपन्थिनः .","तान् वानराः अहम् आवर्जयिष्यामि युष्माकम् परिपन्थिनः . उवाच हरि-श्रेष्ठः हनूमान् वानर-ऋषभः अव्यग्र-मनसः यूयम् मधु सेवत","तानुवाच हरिश्रेष्ठो हनूमान् वानरर्षभः। अव्यग्रमनसो यूयं मधु सेवत वानराः। अहमावर्जयिष्यामि युष्माकं परिपन्थिनः।"
"श्रुत्वा हनूमतः वाक्यम् हरीणाम् प्रवरः अङ्गदः प्रत्युवाच प्रसन्न-आत्मा पिबन्तु हरयः मधु अवश्यम् कृत-कार्यस्य वाक्यम् हनुमतः मया अकार्यम् अपि कर्तव्यम् किमङ्गम् पुनः ईदृशम् (अस्ति)","श्रुत्वा हरयः मधु अवश्यम् कृत-कार्यस्य वाक्यम् हनुमतः मया अकार्यम् अपि कर्तव्यम् हनूमतः किमङ्गम् पुनः ईदृशम् (अस्ति) वाक्यम् हरीणाम् प्रवरः अङ्गदः प्रत्युवाच प्रसन्न-आत्मा पिबन्तु","श्रुत्वा हनूमतो वाक्यं हरीणां प्रवरोऽङ्गदः। प्रत्युवाच प्रसन्नात्मा पिबन्तु हरयो मधु। अवश्यं कृतकार्यस्य वाक्यं हनुमतो मया। अकार्यमपि कर्तव्यं किमङ्गं पुनरीदृशम्।"
"अङ्गदस्य मुखात् श्रुत्वा वचनम् वानर-ऋषभाः साधु साधु इति संहृष्टाः वानराः प्रत्यपूजयन् .","अङ्गदस्य वानराः प्रत्यपूजयन् . मुखात् श्रुत्वा वचनम् वानर-ऋषभाः साधु साधु इति संहृष्टाः","अङ्गदस्य मुखाच्छ्रुत्वा वचनं वानरर्षभाः। साधु साध्विति संहृष्टा वानराः प्रत्यपूजयन्।"
"पूजयित्वा अङ्गदम् सर्वे वानराः वानर-ऋषभम् जग्मुः मधु-वनम् यत्र नदी-वेगः इव द्रुमम् .","पूजयित्वा इव द्रुमम् . अङ्गदम् सर्वे वानराः वानर-ऋषभम् जग्मुः मधु-वनम् यत्र नदी-वेगः","पूजयित्वाङ्गदं सर्वे वानरा वानरर्षभम्। जग्मुर्मधुवनं यत्र नदीवेग इव द्रुमम्।"
"ते प्रविष्टाः मधु-वनम् पालान् आक्रम्य शक्तितः अतिसर्गात् च पटवः दृष्ट्वा श्रुत्वा च मैथिलीम् पपुः सर्वे मधु तदा रसवत् फलम् आददुः","ते दृष्ट्वा श्रुत्वा च मैथिलीम् पपुः सर्वे मधु तदा रसवत् फलम् प्रविष्टाः आददुः मधु-वनम् पालान् आक्रम्य शक्तितः अतिसर्गात् च पटवः","ते प्रविष्टा मधुवनं पालानाक्रम्य शक्तितः। अतिसर्गाच्च पटवो दृष्ट्वा श्रुत्वा च मैथिलीम्। पपुः सर्वे मधु तदा रसवत् फलमाददुः॥"
"उत्पत्य च ततः सर्वे वन-पालान् समागतान् ते ताडयन्तः शतशः सक्ताः मधु-वने तदा (बभूवुः)","उत्पत्य सक्ताः मधु-वने तदा (बभूवुः) च ततः सर्वे वन-पालान् समागतान् ते ताडयन्तः शतशः","उत्पत्य च ततः सर्वे वनपालान् समागतान्। ते ताडयन्तः शतशः सक्ता मधुवने तदा॥"
"मधूनि द्रोण-मात्राणि बाहुभिः परिगृह्य ते पिबन्ति कपयः केचित् सङ्घशः तत्र हृष्टवत् .","मधूनि तत्र हृष्टवत् . द्रोण-मात्राणि बाहुभिः परिगृह्य ते पिबन्ति कपयः केचित् सङ्घशः","मधूनि द्रोणमात्राणि बाहुभिः परिगृह्य ते। पिबन्ति कपयः केचित् सङ्घशस्तत्र हृष्टवत्॥"
"घ्नन्ति स्म सहिताः सर्वे भक्षयन्ति तथा अपरे केचित् पीत्वा अपविध्यन्ति मधूनि मधु-पिङ्गलाः .","घ्नन्ति अपविध्यन्ति मधूनि मधु-पिङ्गलाः . स्म सहिताः सर्वे भक्षयन्ति तथा अपरे केचित् पीत्वा","घ्नन्ति स्म सहिताः सर्वे भक्षयन्ति तथापरे। केचित् पीत्वापविध्यन्ति मधूनि मधुपिङ्गलाः॥"
"मधु-उच्छिष्टेन केचित् च जघ्नुः अन्योन्यम् उत्कटाः अपरे वृक्ष-मूलेषु शाखाः गृह्य व्यवस्थिताः .","मधु-उच्छिष्टेन गृह्य व्यवस्थिताः . केचित् च जघ्नुः अन्योन्यम् उत्कटाः अपरे वृक्ष-मूलेषु शाखाः","मधूच्छिष्टेन केचिच्च जघ्नुरन्योन्यमुत्कटाः। अपरे वृक्षमूलेषु शाखा गृह्य व्यवस्थिताः॥"
"अत्यर्थम् च मद-ग्लानाः पर्णानि आस्तीर्य शेरते उन्मत्त-वेगाः प्लव-गाः मधु-मत्ताः च हृष्टवत् .","अत्यर्थम् च हृष्टवत् . च मद-ग्लानाः पर्णानि आस्तीर्य शेरते उन्मत्त-वेगाः प्लव-गाः मधु-मत्ताः","अत्यर्थं च मदग्लानाः पर्णान्यास्तीर्य शेरते। उन्मत्तवेगाः प्लवगा मधुमत्ताश्च हृष्टवत्॥"
"क्षिपन्ति अपि तथा अन्योन्यम् स्खलन्ति च तथा अपरे केचित् क्ष्वेडान् प्रकुर्वन्ति केचित् कूजन्ति हृष्टवत् .","क्षिपन्ति क्ष्वेडान् प्रकुर्वन्ति केचित् कूजन्ति हृष्टवत् . अपि तथा अन्योन्यम् स्खलन्ति च तथा अपरे केचित्","क्षिपन्त्यपि तथान्योन्यं स्खलन्ति च तथापरे। केचित् क्ष्वेडान् प्रकुर्वन्ति केचित् कूजन्ति हृष्टवत्॥"
"हरयः मधुना मत्ताः केचित् सुप्ताः मही-तले धृष्टाः केचित् हसन्ति अन्ये केचित् कुर्वन्ति च इतरत् .","हरयः अन्ये केचित् कुर्वन्ति च इतरत् . मधुना मत्ताः केचित् सुप्ताः मही-तले धृष्टाः केचित् हसन्ति","हरयो मधुना मत्ताः केचित् सुप्ता महीतले। धृष्टाः केचिद्धसन्त्यन्ये केचित् कुर्वन्ति चेतरत्॥"
"कृत्वा केचित् वदन्ति अन्ये केचित् बुध्यन्ति च इतरत् .","कृत्वा केचित् वदन्ति अन्ये केचित् बुध्यन्ति च इतरत् .","कृत्वा केचिद् वदन्त्यन्ये केचिद् बुध्यन्ति चेतरत्।"
"ये अपि अत्र मधु-पालाः स्युः प्रेष्याः दधि-मुखस्य तु ते अपि तैः वानरैः भीमैः प्रतिषिद्धाः दिशः गताः .","ये अपि तैः वानरैः भीमैः प्रतिषिद्धाः दिशः गताः . अपि अत्र मधु-पालाः स्युः प्रेष्याः दधि-मुखस्य तु ते","येऽप्यत्र मधुपालाः स्युः प्रेष्या दधिमुखस्य तु। तेऽपि तैर्वानरैर्भीमैः प्रतिषिद्धा दिशो गताः।"
"जानुभिः च प्रघृष्टाः च देव-मार्गम् च दर्शिताः अब्रुवन् परम-उद्विग्नाः गत्वा दधि-मुखम् वचः हनूमता दत्त-वरैः हतम् मधु-वनम् बलात् वयम् च जानुभिः घृष्टाः देव-मार्गम् च दर्शिताः (इति)","जानुभिः गत्वा दधि-मुखम् वचः हनूमता दत्त-वरैः हतम् मधु-वनम् बलात् वयम् च च जानुभिः घृष्टाः देव-मार्गम् च दर्शिताः (इति) प्रघृष्टाः च देव-मार्गम् च दर्शिताः अब्रुवन् परम-उद्विग्नाः","जानुभिश्च प्रघृष्टाश्च देवमार्गं च दर्शिताः। अब्रुवन् परमोद्विग्ना गत्वा दधिमुखं वचः। हनूमता दत्तवरैर्हतं मधुवनं बलात्। वयं च जानुभिर्घृष्टा देवमार्गं च दर्शिताः॥"
"तदा दधि-मुखः क्रुद्धः वन-पः तत्र वानरः हतम् मधु-वनम् श्रुत्वा सान्त्वयामास तान् हरीन् .","तदा सान्त्वयामास तान् हरीन् . दधि-मुखः क्रुद्धः वन-पः तत्र वानरः हतम् मधु-वनम् श्रुत्वा","तदा दधिमुखः क्रुद्धो वनपस्तत्र वानरः। हतं मधुवनं श्रुत्वा सान्त्वयामास तान् हरीन्॥"
"एत अगच्छत गच्छामः वानर-आनति-दर्पितान् बलेन आवारयिष्यामि प्रभुम् जानान् मधु-उत्तमम् (यूयम्) (वयम्)","एत (यूयम्) (वयम्) अगच्छत गच्छामः वानर-आनति-दर्पितान् बलेन आवारयिष्यामि प्रभुम् जानान् मधु-उत्तमम्","एतागच्छत गच्छामो वानरानतिदर्पितान्। बलेनावारयिष्यामि प्रभुञ्जानान् मधूत्तमम्॥"
"श्रुत्वा दधि-मुखस्य इदम् वचनम् वानर-ऋषभाः पुनः वीराः मधु-वनम् तेन एव सहिताः ययुः .","श्रुत्वा एव सहिताः ययुः . दधि-मुखस्य इदम् वचनम् वानर-ऋषभाः पुनः वीराः मधु-वनम् तेन","श्रुत्वा दधिमुखस्येदं वचनं वानरर्षभाः। पुनर्वीरा मधुवनं तेनैव सहिता ययुः॥"
"मध्ये च एषाम् दधि-मुखः सुप्रगृह्य महा-तरुम् समभ्यधावन् वेगेन सर्वे ते च प्लवङ्गमाः .","मध्ये ते च प्लवङ्गमाः . च एषाम् दधि-मुखः सुप्रगृह्य महा-तरुम् समभ्यधावन् वेगेन सर्वे","मध्ये चैषां दधिमुखः सुप्रगृह्य महातरुम्। समभ्यधावन् वेगेन सर्वे ते च प्लवंगमाः॥"
"ते शिलाः पादपान् च एव पाषाणान् अपि वानराः गृहीत्वा अभ्यागमन् क्रुद्धाः यत्र ते कपि-कुञ्जराः (आसन्) (तत्र)","ते अभ्यागमन् क्रुद्धाः यत्र ते कपि-कुञ्जराः (आसन्) (तत्र) शिलाः पादपान् च एव पाषाणान् अपि वानराः गृहीत्वा","ते शिलाः पादपांश्चैव पाषाणानपि वानराः। गृहीत्वाभ्यागमन् क्रुद्धा यत्र ते कपिकुञ्जराः॥"
"बलात् निवारयन्तः च आसेदुः हरयः हरीन् सन्दष्ट-ओष्ठ-पुटाः क्रुद्धाः भर्त्सयन्तः मुहुः मुहुः .","बलात् मुहुः मुहुः . निवारयन्तः च आसेदुः हरयः हरीन् सन्दष्ट-ओष्ठ-पुटाः क्रुद्धाः भर्त्सयन्तः","बलान्निवारयन्तश्च आसेदुर्हरयो हरीन्। संदष्टौष्ठपुटाः क्रुद्धा भर्त्सयन्तो मुहुर्मुहुः॥"
"अथ दृष्ट्वा दधि-मुखम् क्रुद्धम् वानर-पुङ्गवाः अभ्यधावन्त वेगेन हनुमत्-प्रमुखाः तदा .","अथ . दृष्ट्वा दधि-मुखम् क्रुद्धम् वानर-पुङ्गवाः अभ्यधावन्त वेगेन हनुमत्-प्रमुखाः तदा","अथ दृष्ट्वा दधिमुखं क्रुद्धं वानरपुङ्गवाः। अभ्यधावन्त वेगेन हनुमत्प्रमुखास्तदा॥"
"स-वृक्षम् तम् महा-बाहुम् आपतन्तम् महा-बलम् वेगवन्तम् विजग्राह बाहुभ्याम् कुपितः अङ्गदः .","स-वृक्षम् अङ्गदः . तम् महा-बाहुम् आपतन्तम् महा-बलम् वेगवन्तम् विजग्राह बाहुभ्याम् कुपितः","सवृक्षं तं महाबाहुमापतन्तं महाबलम्। वेगवन्तं विजग्राह बाहुभ्यां कुपितोऽङ्गदः॥"
"मद-अन्धः न कृपाम् चक्रे आर्यकः अयम् मम इति सः अथ एनम् निष्पिपेष आशु वेगेन वसुधा-तले (अस्ति)","मद-अन्धः अथ एनम् निष्पिपेष आशु वेगेन वसुधा-तले (अस्ति) न कृपाम् चक्रे आर्यकः अयम् मम इति सः","मदान्धो न कृपां चक्रे आर्यकोऽयं ममेति सः। अथैनं निष्पिपेषाशु वेगेन वसुधातले॥"
"सः भग्न-बाहु-ऊरु-मुखः विह्वलः शोणित-उक्षितः प्रमुमोह महा-वीरः मुहूर्तम् कपि-कुञ्जरः .","सः भग्न-बाहु-ऊरु-मुखः विह्वलः शोणित-उक्षितः प्रमुमोह महा-वीरः मुहूर्तम् कपि-कुञ्जरः .","स भग्नबाहूरुमुखो विह्वलः शोणितोक्षितः। प्रमुमोह महावीरो मुहूर्तं कपिकुञ्जरः॥ "
"सः कथञ्चित् विमुक्तः तैः वानरैः वानर-ऋषभः उवाच एकान्तम् आगत्य स्वान् भृत्यान् समुपागतान् .","सः स्वान् भृत्यान् समुपागतान् . कथञ्चित् विमुक्तः तैः वानरैः वानर-ऋषभः उवाच एकान्तम् आगत्य","स कथंचिद् विमुक्तस्तैर्वानरैर्वानरर्षभः। उवाचैकान्तमागत्य स्वान् भृत्यान् समुपागतान्॥"
"एत अगच्छत गच्छामः भर्ता नः यत्र वानरः सुग्रीवः विपुल-ग्रीवः सह रामेण तिष्ठति (तत्र)","एत सह रामेण तिष्ठति (तत्र) अगच्छत गच्छामः भर्ता नः यत्र वानरः सुग्रीवः विपुल-ग्रीवः","एतागच्छत गच्छामो भर्ता नो यत्र वानरः। सुग्रीवो विपुलग्रीवः सह रामेण तिष्ठति॥"
"सर्वम् च एव अङ्गदे दोषम् श्रावयिष्याम पार्थिवे अमर्षी वचनम् श्रुत्वा घातयिष्यति वानरान् .","सर्वम् श्रुत्वा घातयिष्यति वानरान् . च एव अङ्गदे दोषम् श्रावयिष्याम पार्थिवे अमर्षी वचनम्","सर्वं चैवाङ्गदे दोषं श्रावयिष्याम पार्थिवे। अमर्षी वचनं श्रुत्वा घातयिष्यति वानरान्॥"
"इष्टम् मधु-वनम् हि एतत् सुग्रीवस्य महा-आत्मनः पितृ-पैतामहम् दिव्यम् देवैः अपि दुरासदम् सः वानरान् इमान् सर्वान् मधु-लुब्धान् गत-आयुषः घातयिष्यति दण्डेन सुग्रीवः स-सुहृत्-जनान् (अस्ति)","इष्टम् अपि दुरासदम् सः वानरान् इमान् सर्वान् मधु-लुब्धान् गत-आयुषः घातयिष्यति दण्डेन मधु-वनम् सुग्रीवः स-सुहृत्-जनान् (अस्ति) हि एतत् सुग्रीवस्य महा-आत्मनः पितृ-पैतामहम् दिव्यम् देवैः","इष्टं मधुवनं ह्येतत् सुग्रीवस्य महात्मनः। पितृपैतामहं दिव्यं देवैरपि दुरासदम्। स वानरानिमान् सर्वान् मधुलुब्धान् गतायुषः। घातयिष्यति दण्डेन सुग्रीवः ससुहृज्जनान्॥"
"वध्याः हि एते दुरात्मानः नृप-आज्ञा-परिपन्थिनः अमर्ष-प्रभवः रोषः सफलः मे भविष्यति (सन्ति)","वध्याः भविष्यति (सन्ति) हि एते दुरात्मानः नृप-आज्ञा-परिपन्थिनः अमर्ष-प्रभवः रोषः सफलः मे","वध्या ह्येते दुरात्मानो नृपाज्ञापरिपन्थिनः। अमर्षप्रभवो रोषः सफलो मे भविष्यति॥"
"एवम् उक्त्वा दधि-मुखः वन-पालान् महा-बलः जगाम सहसा उत्पत्य वन-पालैः समन्वितः .","एवम् समन्वितः . उक्त्वा दधि-मुखः वन-पालान् महा-बलः जगाम सहसा उत्पत्य वन-पालैः","एवमुक्त्वा दधिमुखो वनपालान् महाबलः। जगाम सहसोत्पत्य वनपालैः समन्वितः॥"
"निमेष-अन्तर-मात्रेण सः हि प्राप्तः वन-आलयः सहस्र-अंशु-सुतः धीमान् सुग्रीवः यत्र वानरः (तिष्ठति) (तत्र)","निमेष-अन्तर-मात्रेण यत्र वानरः (तिष्ठति) (तत्र) सः हि प्राप्तः वन-आलयः सहस्र-अंशु-सुतः धीमान् सुग्रीवः","निमेषान्तरमात्रेण स हि प्राप्तो वनालयः। सहस्रांशुसुतो धीमान् सुग्रीवो यत्र वानरः॥"
"रामम् च लक्ष्मणम् च एव दृष्ट्वा सुग्रीवम् एव च सम-प्रतिष्ठाम् जगतीम् आकाशात् निपपात ह .","रामम् सम-प्रतिष्ठाम् जगतीम् आकाशात् निपपात ह . च लक्ष्मणम् च एव दृष्ट्वा सुग्रीवम् एव च","रामं च लक्ष्मणं चैव दृष्ट्वा सुग्रीवमेव च। समप्रतिष्ठां जगतीमाकाशान्निपपात ह॥"
"सः निपत्य महा-वीरः सर्वैः तैः परिवारितः हरिः दधि-मुखः पालैः पालानाम् परमेश्वरः सः दीन-वदनः भूत्वा कृत्वा शिरसि च अञ्जलिम् सुग्रीवस्य आशु तौ मूर्ध्ना चरणौ प्रत्यपीडयत् .","सः पालानाम् परमेश्वरः सः दीन-वदनः भूत्वा कृत्वा शिरसि च अञ्जलिम् सुग्रीवस्य निपत्य आशु तौ मूर्ध्ना चरणौ प्रत्यपीडयत् . महा-वीरः सर्वैः तैः परिवारितः हरिः दधि-मुखः पालैः","स निपत्य महावीरः सर्वैस्तैः परिवारितः। हरिर्दधिमुखः पालैः पालानां परमेश्वरः। स दीनवदनो भूत्वा कृत्वा शिरसि चाञ्जलिम्। सुग्रीवस्याशु तौ मूर्ध्ना चरणौ प्रत्यपीडयत्॥"
"ततः मूर्ध्ना निपतितम् वानरम् वानर-ऋषभः दृष्ट्वा एव उद्विग्न-हृदयः वाक्यम् एतत् उवाच ह .","ततः एतत् उवाच ह . मूर्ध्ना निपतितम् वानरम् वानर-ऋषभः दृष्ट्वा एव उद्विग्न-हृदयः वाक्यम्","ततो मूर्ध्ना निपतितं वानरं वानरर्षभः। दृष्ट्वैवोद्विग्नहृदयो वाक्यमेतदुवाच ह॥"
"उत्तिष्ठ उत्तिष्ठ कस्मात् त्वम् पादयोः पतितः मम अभयम् ते प्रदास्यामि सत्यम् एव अभिधीयताम् (असि)","उत्तिष्ठ प्रदास्यामि सत्यम् एव अभिधीयताम् (असि) उत्तिष्ठ कस्मात् त्वम् पादयोः पतितः मम अभयम् ते","उत्तिष्ठोत्तिष्ठ कस्मात् त्वं पादयोः पतितो मम। अभयं ते प्रदास्यामि सत्यमेवाभिधीयताम्॥"
"किम् सम्भ्रमात् हितम् कृत्स्नम् ब्रूहि यत् वक्तुम् अर्हसि कच्चित् मधु-वने स्वस्ति श्रोतुम् इच्छामि वानर (ब्रूहि) तत्","किम् मधु-वने स्वस्ति श्रोतुम् इच्छामि वानर (ब्रूहि) तत् सम्भ्रमात् हितम् कृत्स्नम् ब्रूहि यत् वक्तुम् अर्हसि कच्चित्","किं सम्भ्रमाद्धितं कृत्स्नं ब्रूहि यद् वक्तुमर्हसि। कच्चिन्मधुवने स्वस्ति श्रोतुमिच्छामि वानर॥"
"सः समाश्वासितः तेन सुग्रीवेण महा-आत्मना उत्थाय सः महा-प्राज्ञः वाक्यम् दधि-मुखः अब्रवीत् .","सः दधि-मुखः अब्रवीत् . समाश्वासितः तेन सुग्रीवेण महा-आत्मना उत्थाय सः महा-प्राज्ञः वाक्यम्","स समाश्वासितस्तेन सुग्रीवेण महात्मना। उत्थाय स महाप्राज्ञो वाक्यं दधिमुखोऽब्रवीत्॥"
"न एव ऋक्ष-रजसा राजन् न त्वया न च वालिना वनम् निसृष्ट-पूर्वम् ते नाशितम् तत् तु वानरैः (यत्) (आसीत्)","न वनम् निसृष्ट-पूर्वम् ते नाशितम् तत् तु वानरैः (यत्) (आसीत्) एव ऋक्ष-रजसा राजन् न त्वया न च वालिना","नैवर्क्षरजसा राजन् न त्वया न च वालिना। वनं निसृष्टपूर्वं ते नाशितं तत्तु वानरैः॥"
"न्यवारयम् अहम् सर्वान् सह एभिः वन-चारिभिः अ-चिन्तयित्वा माम् हृष्टाः भक्षयन्ति पिबन्ति च (ते)","न्यवारयम् भक्षयन्ति पिबन्ति च (ते) अहम् सर्वान् सह एभिः वन-चारिभिः अ-चिन्तयित्वा माम् हृष्टाः","न्यवारयमहं सर्वान् सहैभिर्वनचारिभिः। अचिन्तयित्वा मां हृष्टा भक्षयन्ति पिबन्ति च॥"
"एभिः प्रधर्षणायाम् च वारितम् वन-पालकैः माम् अपि अचिन्तयन् देव भक्षयन्ति वन-ओकसः .","एभिः भक्षयन्ति वन-ओकसः . प्रधर्षणायाम् च वारितम् वन-पालकैः माम् अपि अचिन्तयन् देव","एभिः प्रधर्षणायां च वारितं वनपालकैः। मामप्यचिन्तयन् देव भक्षयन्ति वनौकसः॥"
