"padacchedah","anvaya","spart"
"ते विंशति-उक्त-माषाः शोधनेन यदि षोडशाः स्युः तदा का वर्णम् स्यात् इति आशु वद .; चेत् ते विंशतिः शोधितं षोडश-वर्ण-हेम भवति तदा कति माषाः भवन्ति .","ते स्यात् इति आशु वद . विंशति-उक्त-माषाः शोधनेन यदि षोडशाः स्युः तदा का वर्णम्; चेत् भवन्ति . ते विंशतिः शोधितं षोडश-वर्ण-हेम भवति तदा कति माषाः","ते शोधनेन यदि च विंशतिरुक्तमाषाः स्युः षोडशाऽऽशु वद वर्णमितिस्तदा का।# चेच्छोदितं भवति षोडशवर्णहेम ते विंशतिः कति भवन्ति तदा तु माषाः॥१०५॥"
"स्वर्ण-ऐक्य-निघ्नात् युतिजात-वर्णात् सुवर्ण-तद्-वर्ण-वध-ऐक्य-हीनात् अज्ञात-वर्ण-अग्निज-सङ्ख्याया आप्तम् अज्ञात-वर्णस्य भवेत् प्रमाणम् यत् तत् .","स्वर्ण-ऐक्य-निघ्नात् तत् . युतिजात-वर्णात् सुवर्ण-तद्-वर्ण-वध-ऐक्य-हीनात् अज्ञात-वर्ण-अग्निज-सङ्ख्याया आप्तम् अज्ञात-वर्णस्य भवेत् प्रमाणम् यत्","स्वर्णैक्यनिघ्नाद्युतिजातवर्णात्सुवर्णतद्वर्णवधैक्यहीनात्।# अज्ञातवर्णाग्निजसङ्ख्ययाऽऽप्तमज्ञातवर्णस्य भवेत्प्रमाणम्॥१०६॥"
"वसु-नेत्र-माषाः दशेश-वर्णाः सन्ति .; अज्ञात-वर्णस्य षट् माषाः सन्ति .; एतत्-ऐक्ये द्वा-दशकम् सुवर्णं जातम् (कृते) .; तर्हि अज्ञात-वर्णस्य प्रमाणं वद .","वसु-नेत्र-माषाः दशेश-वर्णाः सन्ति .; अज्ञात-वर्णस्य षट् माषाः सन्ति .; एतत्-ऐक्ये द्वा-दशकम् सुवर्णं जातम् (कृते) .; तर्हि अज्ञात-वर्णस्य प्रमाणं वद .","दशेशवर्णा वसुनेत्रमाषा अज्ञातवर्णस्य षडेतदैक्ये।# जातं सखे द्वादशकं सुवर्णमज्ञातवर्णस्य वद प्रमाणम्॥१०७॥"
"स्वर्ण-ऐक्य-निघ्नः युतिजात-वर्णः स्वर्ण-घ्न-वर्ण-ऐक्य-वियोजितः च अहेम-वर्ण-अग्निज-योग-वर्ण-विश्लेष-भक्तः अविदित-अग्निजं स्यात् .","स्वर्ण-ऐक्य-निघ्नः युतिजात-वर्णः स्वर्ण-घ्न-वर्ण-ऐक्य-वियोजितः च अहेम-वर्ण-अग्निज-योग-वर्ण-विश्लेष-भक्तः अविदित-अग्निजं स्यात् .","स्वर्णैक्यनिघ्नो युतिजातवर्णाः स्वर्णघ्नवर्णैक्यवियोजितश्च।#अहेमवर्णाग्निजयोगवर्णविश्लेषभक्तोऽविदिताग्निजं स्यात्॥१०८॥"
"गुण-चंद्र-माषाः दशेन्द्र-वर्णाः सन्ति .; तथा षोडशकस्य किञ्चित् सन्ति .; तेषां युतौ द्वादशकं सुवर्णं जातम् तर्हि इह ते षोडश-वर्ण-माषाः कति सन्ति .","गुण-चंद्र-माषाः दशेन्द्र-वर्णाः सन्ति .; तथा षोडशकस्य किञ्चित् सन्ति .; तेषां कति सन्ति . युतौ द्वादशकं सुवर्णं जातम् तर्हि इह ते षोडश-वर्ण-माषाः","दशेन्द्रवर्णा गुणचन्द्रमाषाः किञ्चित्तथा षोडशकस्य तेषाम्।# जातं युतौ द्वादशकं सुवर्णं कतीह ते षोडशवर्णमाषाः॥१०९॥"
"अनल्प-वर्णः साध्येन ऊनः विधेयः .; साध्यः वर्णः च स्व्-अल्प-वर्ण-ऊनितः विधेयः .; ततः स्वल्प-अनल्पयोः वर्णयोः शेषके इष्ट-क्षुण्णे स्वर्णमाने स्याताम् .","अनल्प-वर्णः साध्येन ऊनः विधेयः .; साध्यः वर्णः च स्व्-अल्प-वर्ण-ऊनितः विधेयः .; ततः स्वल्प-अनल्पयोः वर्णयोः शेषके इष्ट-क्षुण्णे स्वर्णमाने स्याताम् .","साध्येनोनोऽनल्पवर्णो विधेयः साध्यो वर्णः स्वल्पवर्णोनितश्च।# इष्टक्षुण्णे शेषके स्वर्णमाने स्यातां स्वल्पानल्पयोर्वर्णयोस्ते॥११०॥"
"षोडश-दश-वर्णे हाटक-गुटिके स्तः .; तत्-युतौ द्वादश-वर्णं जातम्; तर्हि तयोः स्वर्णमाने मे ब्रूहि सखे .","षोडश-दश-वर्णे हाटक-गुटिके स्तः .; तत्-युतौ द्वादश-वर्णं जातम्; तर्हि तयोः स्वर्णमाने मे ब्रूहि सखे .","हाटकगुटिके षोडशदशवर्णे तद्युतौ सखे जातम्।# द्वादशवर्णसुवर्णं ब्रूहि तयोः स्वर्णमाने मे॥१११॥"
"एक-आदि-एक-उत्तराः व्यस्ताः अङ्काः क्रम-स्थितैः तैः भाज्याः .; तेन पूर्वेण परः गुण्यः .; तेन तेन तत्-परः गुण्यः .; अङ्क-अन्तम् क्रिया कार्या .","एक-आदि-एक-उत्तराः व्यस्ताः अङ्काः क्रम-स्थितैः तैः भाज्याः .; तेन पूर्वेण परः गुण्यः .; तेन तेन तत्-परः गुण्यः .; अङ्क-अन्तम् क्रिया कार्या .","एकाद्येकोत्तरा अङ्का व्यस्ता भाज्याः क्रमस्थितौ।# परः पूर्वेण सङ्गुन्यस्तत्परस्तेन तेन च ॥११२॥"
"एवम् एक-द्वि-त्रि-आदि-भेदाः स्युः .; छन्दः-चिति-उत्तरे इदम् साधारणम् स्मृतम् .; तद्विदाम् कृते छन्दसि उपयोगः भवति .","एवम् एक-द्वि-त्रि-आदि-भेदाः स्युः .; छन्दः-चिति-उत्तरे इदम् साधारणम् स्मृतम् .; तद्विदाम् कृते छन्दसि उपयोगः भवति .","एकद्वित्र्यादिभेदाः स्युरिदं साधारणं स्मृतम्। छन्दश्चित्त्युत्तरे छन्दस्युपयोगोऽस्य तद्विदाम्॥११३॥"
"मूषा-वहन-भेद-आदौ खण्ड-मेरौ शिल्पके रस-भेदीये विद्यके च अस्य उपयोगः भवति .; विस्तृतेः भयात् न उक्तम् .","मूषा-वहन-भेद-आदौ . खण्ड-मेरौ शिल्पके रस-भेदीये विद्यके च अस्य उपयोगः भवति; विस्तृतेः भयात् न उक्तम् .","मूषावहनभेदादौ खण्डमेरौ च शिल्पके।# वैद्यके रसभेदीये तन्नोक्तं विस्तृतेर्भयात्॥११४॥"
"प्रस्तारे कृते गायत्र्याः पादे एक-आदि-गुरवः कति व्यक्तयः स्युः .; मित्र पृथक् पृथक् आशु कथ्यताम् .","प्रस्तारे कृते गायत्र्याः पादे एक-आदि-गुरवः कति व्यक्तयः स्युः .; मित्र पृथक् पृथक् आशु कथ्यताम् .","प्रस्तारे मित्र गायत्र्याः स्युः पादे व्यक्तयः कति।# एकादिगुरवश्चाऽऽशु कति कत्युचुअतां पृथक्॥११५॥"
"अहो गणक भूमि-भर्तुः अष्ट-मूषे चतुर-विरचिते श्लक्ष्ण-शाल-विशाले रम्ये हर्म्ये एक-द्वि-त्रि-आदि-मूषावहन-मितिम् ब्रूहि .; एकस्मिन् व्यञ्जने मधुर-कटु-कषाय-अम्ल-कक्षार-तिक्तैः षट्-रसैः एक-द्वि-त्रि-आदि-युक्ताः कति व्यक्ति-भेदाः स्युः इति वद .","अहो ब्रूहि . गणक भूमि-भर्तुः अष्ट-मूषे चतुर-विरचिते श्लक्ष्ण-शाल-विशाले रम्ये हर्म्ये एक-द्वि-त्रि-आदि-मूषावहन-मितिम्; एकस्मिन् वद . व्यञ्जने मधुर-कटु-कषाय-अम्ल-कक्षार-तिक्तैः षट्-रसैः एक-द्वि-त्रि-आदि-युक्ताः कति व्यक्ति-भेदाः स्युः इति","एकद्वित्र्यादिमूषावहनमितिमहो ब्रूहि मे भूमिभर्तुर्हर्म्ये रम्येऽष्टमूषे चतुरविरचिते श्लक्ष्णशालाविशाले।# एकद्वित्र्यादियुक्ता मधुरकटुकषायाम्लकक्षारतिक्तैरेकस्मिन्षड्रसैः स्युर्गणक कति वद व्यञ्जने व्यक्तिभेदाः॥११६॥"
